user_id,order_id,order_value,product_id
35187,76135,0,NULL
35187,76931,210,3144
35187,76931,210,77925
35187,84097,0,NULL
35187,84317,210,3144
35187,84317,210,77820
19404,NULL,NULL,NULL
30889,65934,250,77959
17971,40294,0,NULL
17971,54679,0,75
17971,54679,0,6
17971,54679,0,1
17971,54679,0,4
17971,54833,0,75
17971,54833,0,6
17971,54833,0,87
17971,54833,0,4
20253,44200,250,2111
31851,68328,0,215
31851,68328,0,28
31851,68328,0,41
31851,68328,0,86
23859,51636,400,78097
7197,26171,250,1121
22496,48904,290,77890
22496,48904,290,78121
22496,48904,290,77888
37744,82410,340,77897
28046,NULL,NULL,NULL
23575,51049,150,2111
26597,57014,400,2120
9337,25161,250,77955
16018,36876,450,78092
11550,28997,400,77787
18119,40528,250,2117
18119,42503,150,2121
30817,65757,250,78075
32341,69483,0,NULL
32341,69504,150,2117
14440,33892,0,28
14440,33892,0,24
14440,33892,0,21
14440,34153,0,NULL
14440,35622,50,24
6696,21127,0,NULL
395,NULL,NULL,NULL
32817,70680,340,78212
32817,70697,280,77959
1617,12306,180,77819
15357,35657,150,77931
12041,29860,250,77888
12041,30056,250,77888
5989,NULL,NULL,NULL
574,10852,180,NULL
28628,60825,0,4
28628,60825,0,14
28628,60825,0,97
28628,60825,0,24
15166,NULL,NULL,NULL
9593,NULL,NULL,NULL
24872,53617,0,NULL
24872,56708,0,NULL
24677,53271,0,NULL
5268,18404,250,3144
5268,18404,250,1121
5268,20322,250,3138
5268,29905,400,77789
5268,35849,250,77892
5268,35849,250,1121
5268,41118,250,1121
5268,74430,430,1121
5268,74430,430,77955
29714,64836,250,78160
29714,64836,250,77909
12713,30808,250,77819
33530,72304,150,2117
12840,31020,0,1
12840,31020,0,6
12840,31020,0,7
12840,31020,0,14
12840,31020,0,22
12840,32645,50,22
8098,NULL,NULL,NULL
23102,50324,290,78121
23102,50324,290,77959
23102,50324,290,77829
23102,50324,290,77867
23102,50340,290,77959
23102,50340,290,78121
23102,50340,290,77867
23102,50340,290,77829
14829,34865,250,77797
14829,34865,250,3134
14829,34865,250,2120
14829,40701,400,3134
14829,51213,330,2121
14829,51213,330,77846
14829,51213,330,2120
14829,51213,330,2111
14829,51507,370,78112
14829,51507,370,77846
14829,51507,370,2120
14829,51507,370,2121
14829,51507,370,77811
14829,51507,370,2111
14829,51507,370,2117
14829,51507,370,77802
14829,58773,250,3134
14829,76074,280,3134
14829,76074,280,78091
14829,76074,280,78196
29453,62711,250,78003
9521,25505,0,14
9521,25505,0,4
9521,25505,0,5
9521,25505,0,1
9521,25505,0,6
10926,NULL,NULL,NULL
23536,50984,150,3142
13420,32045,0,24
13420,32045,0,6
13420,32049,0,24
13420,32049,0,4
13420,32049,0,1
13420,32049,0,15
30162,64222,0,28
30162,64820,0,90
30162,64820,0,28
30162,64820,0,120
30162,64820,0,122
30162,64828,0,28
30162,64828,0,67
30162,64828,0,87
30162,65479,50,87
30162,66681,50,87
34911,75427,630,2121
34911,75427,630,77808
24788,53477,600,2117
23786,51515,150,2121
8789,24446,0,22
8789,24446,0,14
8789,24446,0,11
8789,24446,0,4
8789,24446,0,13
3342,15098,250,77791
3342,16269,250,2115
3342,20558,600,77846
3342,33571,250,77915
3342,34689,250,77915
3342,34689,250,3134
3342,34689,250,2117
32636,70212,630,77951
32636,70212,630,78204
32484,69813,340,77792
32484,69824,340,77792
3998,16174,250,2117
15597,36077,150,3134
29001,61681,400,77888
32753,70511,0,78079
32753,70511,0,78146
32753,70511,0,77995
32753,70955,0,78090
32753,70955,0,78146
17445,39396,50,73
1157,11597,180,2118
1157,11638,180,3142
1157,11638,180,2118
1157,11806,180,3142
1157,32123,600,3142
1157,69903,680,77926
1157,69904,0,77926
1157,78650,430,78100
30026,63927,1020,2121
30026,63927,1020,78170
30026,63927,1020,77790
30026,63927,1020,78104
30026,63927,1020,78101
30026,63927,1020,1121
30026,63927,1020,77953
24532,53050,290,77819
24532,53050,290,3134
24532,53050,290,78058
24532,53737,290,3134
24532,53737,290,77802
24532,53737,290,78058
24532,53737,290,77819
24532,61265,290,3134
24532,61265,290,77802
24532,61265,290,2120
24532,61265,290,78058
24532,66330,340,77796
24532,66330,340,78058
24532,66330,340,77802
24532,71351,280,3134
24532,71351,280,77802
24532,71351,280,78058
36663,79753,150,3144
6956,NULL,NULL,NULL
3452,15290,250,77849
21909,47775,0,85
21909,47775,0,28
2303,13276,250,1110
2303,13276,250,1121
2303,13278,250,1110
2303,13278,250,1121
2303,17973,250,1110
2303,17973,250,77856
2303,18797,250,1110
2303,18797,250,77856
2303,18970,250,1110
2303,18970,250,77856
2303,32865,250,77856
2303,67128,630,3144
2303,67128,630,77856
2303,67210,630,77856
2303,67210,630,3144
2303,67227,630,77856
2303,67227,630,3144
2303,74374,0,NULL
2303,77384,490,78187
2303,77384,490,78140
2303,77384,490,78154
2303,77384,490,77881
2303,77384,490,78142
2303,77384,490,78156
2303,78573,330,78126
2303,78573,330,78154
2303,78573,330,78140
29472,62758,250,2121
29472,62758,250,2113
3119,NULL,NULL,NULL
23216,50362,400,78074
23216,50450,0,NULL
23216,56147,600,78055
23216,56147,600,78074
23216,66806,150,78043
38466,83828,340,78244
38466,83828,340,78079
38466,83828,340,2117
27149,58019,400,2118
19077,42176,0,78089
17795,39993,600,77856
20314,NULL,NULL,NULL
21852,47650,0,32
8530,NULL,NULL,NULL
13927,34358,150,3144
13927,34525,150,3144
13927,34563,150,3144
13927,70038,0,77955
9471,25394,400,77892
5636,20614,250,77819
5636,26149,250,77818
5636,26149,250,2111
5636,26149,250,2117
5636,33708,250,77818
5636,33708,250,2117
5636,33708,250,2120
5636,33960,250,77818
5636,33960,250,2120
5636,33960,250,2117
5636,34566,0,NULL
5636,34634,250,2117
5636,50138,250,78055
5636,50138,250,2117
1024,32195,0,NULL
33128,71389,280,78119
33128,71389,280,77808
33128,71389,280,78188
33128,76617,340,78129
33128,81045,500,78269
33128,81045,500,77903
33128,81045,500,78246
22139,48219,250,2121
22139,48459,250,2121
15227,35432,150,77925
29927,NULL,NULL,NULL
34085,73625,280,77892
828,11175,180,2117
828,11175,180,2120
828,11175,180,1111
828,11943,180,2117
828,11943,180,2120
828,11943,180,3137
828,12853,180,3137
828,12853,180,2120
828,12853,180,2117
828,12916,180,3137
828,12916,180,2120
828,12916,180,2117
828,14353,250,NULL
828,15124,180,2120
828,15124,180,2117
828,15124,180,3137
828,15130,250,2120
828,15132,180,2117
828,15132,180,2120
828,15132,180,3137
828,15134,180,2120
828,15134,180,2117
828,15134,180,3137
828,16492,250,2121
828,16582,90,2120
828,16582,90,2117
828,16582,90,3137
828,17968,180,2120
828,17968,180,2117
828,17968,180,3137
828,18035,180,2120
828,19935,180,2120
828,20041,80,NULL
828,20977,0,NULL
828,21257,180,2120
828,21295,0,NULL
828,21450,300,2120
828,21515,0,NULL
828,21561,100,77941
828,23498,0,NULL
828,24405,50,77995
828,24770,150,3135
828,30963,180,2117
828,32598,0,NULL
828,42077,150,77819
828,53185,220,3135
828,53185,220,2117
828,53254,220,3135
828,53254,220,2117
828,53254,220,78088
828,54253,0,NULL
828,56597,0,77928
828,56816,300,2117
828,56816,300,2111
828,75964,210,2117
828,75964,210,78088
828,82753,330,2117
209,10282,180,77819
209,10302,180,77792
19240,42423,0,NULL
26232,56233,400,2111
5078,18050,250,NULL
4209,16527,250,77793
22874,49646,0,NULL
22874,53603,250,1121
34196,73880,340,77792
9406,25275,0,NULL
9406,27537,250,1121
9406,27537,250,3144
9406,27721,250,1121
9406,27721,250,3144
9406,49234,250,3144
9406,76409,400,78109
9406,76533,400,78109
9406,76533,400,77955
9406,76533,400,1121
9406,76533,400,3144
9406,76533,400,77856
4669,17308,250,77792
5601,18972,250,77892
5601,18972,250,3144
5601,19597,250,1121
5601,19597,250,1110
5601,19599,250,3144
5601,19599,250,77849
5601,21115,150,77849
5601,21983,250,77793
5601,21983,250,1110
5601,21983,250,1121
5601,21983,250,3144
1674,12369,180,77820
1674,12369,180,77793
1674,12616,180,3144
1674,14430,250,77851
1674,16730,250,77851
1674,16730,250,1121
1674,16730,250,3144
1674,18678,250,77851
1674,18723,250,77851
1674,19549,250,77955
1674,19549,250,77820
1674,19549,250,1121
1674,20001,250,77955
1674,20001,250,1121
1674,20001,250,77820
1674,20141,250,77955
1674,20141,250,3144
1674,20141,250,77820
1674,21934,600,77849
1674,22159,250,77955
1674,34721,0,NULL
1674,68780,0,NULL
1674,68781,620,3138
1674,68781,620,3144
1674,68781,620,78032
1674,68832,620,3138
1674,68832,620,3144
1674,68832,620,78032
1983,12751,180,3134
27938,59543,250,77846
4095,16327,250,1121
4095,16629,250,1121
11222,28477,0,24
36528,79443,0,77951
36528,79489,0,77951
36528,79577,0,77951
23674,51295,0,90
23674,51295,0,28
10366,26940,0,NULL
10366,41608,400,2120
37189,81097,50,76
26411,56630,250,2117
26411,57353,250,2117
26411,73959,340,77915
26411,73959,340,78074
26411,73959,340,3134
26411,73959,340,2117
26411,77013,340,77915
26411,77013,340,78074
26411,77013,340,3134
26411,77013,340,2117
26411,79077,340,2117
26411,79077,340,3134
26411,79077,340,77802
9688,25817,0,3
37437,81700,340,77792
2655,13950,250,77851
2655,13950,250,77849
2655,14348,250,77851
2655,14348,250,77900
2655,14348,250,1111
2655,14348,250,1121
2655,14348,250,77849
2655,14450,250,77900
2655,14450,250,77849
2655,14450,250,77851
2690,17659,250,3144
2690,59536,150,77925
2690,72581,280,78075
2690,72582,280,78075
36512,79414,0,NULL
36512,79515,210,78040
36512,79516,210,78040
30711,65515,0,NULL
13764,59125,0,95
13764,59125,0,67
13764,59125,0,44
13764,59125,0,38
13764,59125,0,85
38042,82851,0,249
38042,82851,0,75
38042,82851,0,255
38042,83075,0,255
38042,83075,0,249
38042,83075,0,75
29317,62410,0,77796
29317,62410,0,3134
29317,62410,0,3141
22341,48599,150,77955
33684,72658,790,2117
33684,72658,790,2116
33684,72658,790,3137
33684,72658,790,77923
33245,71665,50,76
37918,82583,0,78101
20191,44116,0,NULL
20191,45554,0,NULL
20191,46171,50,76
24876,53624,0,NULL
20575,44939,0,5
6510,20704,400,77895
6510,20704,400,77898
6510,20704,400,2120
6510,20704,400,2118
6510,20767,600,2120
6510,20767,600,77895
6510,20767,600,77898
6510,22569,250,2120
6510,34092,600,2120
6510,38151,400,2120
8619,24276,250,2117
8619,24276,250,11
15762,36374,0,4
15762,36374,0,44
15762,36374,0,27
15762,36374,0,1
15762,36377,0,4
15762,36377,0,44
15762,36377,0,27
15762,36377,0,1
15762,36377,0,15
15762,36388,0,27
15762,36388,0,15
15762,36388,0,4
15762,36388,0,1
15762,36388,0,12
23894,51726,600,77951
23894,51807,250,77951
10745,27650,250,77781
10745,27677,0,NULL
10745,28327,0,NULL
4260,17352,250,2117
4260,17352,250,2118
4260,18026,250,2118
4260,18026,250,2117
7820,23503,NULL,2121
7820,23503,NULL,77819
7820,23503,NULL,77812
28263,60158,0,71
3321,15658,250,2121
3321,15796,450,3134
3321,15818,250,2117
3321,15818,250,2111
3321,15911,250,2117
3321,15932,250,2111
3321,16087,180,3142
3321,16378,250,2120
3321,16378,250,77811
3321,19032,180,2117
3321,22909,180,2117
3321,23556,0,NULL
3321,44144,180,2117
11757,NULL,NULL,NULL
32696,70371,520,77932
32696,70371,520,77891
32696,70371,520,78032
32696,70371,520,78071
32696,70391,400,78032
32696,70391,400,77931
32696,70391,400,78049
32696,70391,400,78120
32696,70592,520,77932
32696,70592,520,77891
32696,70592,520,78071
32696,70592,520,78032
32696,70616,470,77932
32696,70616,470,77891
32696,70616,470,78071
32696,70616,470,78032
32696,70616,470,77888
32696,70616,470,77890
5850,19467,250,77783
5850,19470,250,77783
5850,19481,250,77783
18411,41075,0,33
2363,13387,180,77876
2363,13432,250,77876
9395,25261,400,78041
6155,NULL,NULL,NULL
32587,70088,630,77784
3130,14750,250,77787
3130,14750,250,2113
3130,14750,250,2117
3130,14758,250,77787
3130,14758,250,2113
36609,79626,630,2120
36609,81650,280,2114
36609,81650,280,2116
2571,NULL,NULL,NULL
25993,55738,600,78092
25993,55738,600,78098
24995,53838,600,3134
24995,53838,600,2113
24995,53838,600,77932
24995,53844,600,77932
24995,53844,600,78071
24995,53844,600,78032
24995,53852,0,NULL
24995,53867,600,77932
24995,53867,600,78071
24995,53867,600,78032
24995,53867,600,77888
24995,53867,600,77890
22076,48107,440,78092
22076,48107,440,78098
22076,60713,0,NULL
27036,57828,0,NULL
27036,63118,0,NULL
36597,79592,280,78176
4326,16744,250,2120
4326,16744,250,3144
4326,16763,250,3144
4326,16763,250,2120
4326,16769,250,3144
4326,16769,250,2120
4326,16774,250,3144
19620,43104,0,29
19620,43104,0,34
19620,43104,0,24
19620,43104,0,4
19620,43104,0,67
19620,47427,0,11
19620,47427,0,29
19620,47427,0,25
19620,50929,0,4
19620,50929,0,11
19620,50929,0,15
19620,50929,0,24
19620,50929,0,29
27476,58650,0,77802
27476,58650,0,2117
27476,58650,0,2120
27476,58650,0,78095
27476,58663,0,77792
27476,58663,0,77802
27476,58663,0,2120
27476,58663,0,2121
27476,58663,0,2117
27476,59565,0,2111
27476,59565,0,2121
27476,59565,0,2115
27476,59565,0,78142
27476,61779,660,78121
27476,61792,720,78055
27476,61792,720,78066
27476,61808,500,78055
27476,61808,500,78067
27476,61814,500,78055
27476,61814,500,78066
27476,63694,0,2120
27476,63694,0,2121
27476,63694,0,77812
27476,63694,0,2117
27476,63694,0,2114
27476,72373,0,NULL
27476,72374,340,77792
27476,79205,500,77792
27476,81730,0,77792
27476,81812,0,NULL
32543,69990,210,3144
32543,69990,210,77809
32543,74847,480,3144
25651,NULL,NULL,NULL
35333,76509,0,NULL
2808,14225,180,77867
2808,14225,180,77799
2808,14225,180,77828
6550,20817,250,77892
1412,11956,180,3134
14105,NULL,NULL,NULL
18558,41322,0,24
18558,41322,0,4
18558,41322,0,1
18558,41322,0,15
18558,41322,0,14
34236,73968,0,77862
29265,62310,150,77904
33898,73197,280,77937
23409,50762,0,2117
23409,50793,0,2117
23409,55893,180,2117
23409,78144,210,2117
23409,78144,210,77810
23409,78144,210,3134
3098,NULL,NULL,NULL
1865,12582,180,2121
1865,12582,180,77819
1865,13072,180,77792
1865,13072,180,77889
1865,13332,250,77819
20427,44586,600,77926
20427,44586,600,78087
20427,44667,750,77926
20427,44667,750,78087
20427,53746,250,77931
20427,53746,250,77953
20427,81454,280,78170
20427,81454,280,78243
20427,83402,210,78243
20427,83402,210,77931
15531,35969,290,77785
9800,25959,250,77938
9800,26063,250,77938
997,NULL,NULL,NULL
36118,NULL,NULL,NULL
36776,80062,0,77937
36776,80224,280,78069
36776,80224,280,77937
36776,80225,0,78069
36776,80225,0,77937
36776,80296,0,78069
36776,80296,0,77875
36776,80296,0,77937
12654,30737,250,77793
12831,31007,0,24
10122,26662,180,2117
10122,42759,180,78091
10122,76928,210,77846
31178,66621,280,78044
14853,34759,450,78035
29546,62914,0,NULL
21346,NULL,NULL,NULL
10932,28035,450,77926
36372,79069,280,1121
36372,79070,280,1121
38314,83480,580,3134
38314,83480,580,78244
38314,83480,580,2116
38314,83480,580,3141
38314,83480,580,77970
38314,83480,580,77906
38314,83480,580,3145
20081,44100,250,2117
20081,44527,0,NULL
20081,64039,250,77915
20081,64097,250,77915
20081,64097,250,3134
20081,64097,250,2117
20081,77550,280,77915
20081,77756,430,77915
20081,77756,430,3134
20081,77756,430,2117
37094,80879,280,77846
32612,70159,0,NULL
9935,26156,0,1
9935,26156,0,2
9935,26156,0,6
9935,26156,0,12
9935,26156,0,8
15908,36643,0,24
15908,36643,0,28
15908,36649,0,24
15908,36649,0,11
15908,36649,0,28
15908,38098,50,28
18961,41973,0,NULL
1695,12391,180,2110
1695,12391,180,2113
1695,12391,180,2111
1695,12541,250,NULL
1695,12823,180,2113
17327,43319,150,77815
17327,45052,150,77815
28143,59944,0,64
3205,NULL,NULL,NULL
23027,NULL,NULL,NULL
12986,31287,250,2116
12986,48343,410,77792
12986,48541,250,2121
12986,48541,250,77819
12986,51274,780,2120
12986,51274,780,77786
12986,79372,280,78144
16001,36849,0,24
16001,36849,0,13
16001,36849,0,33
16001,36849,0,3
16001,36849,0,67
7849,23551,180,3134
7849,56826,300,77811
7849,56826,300,77923
29271,62317,250,77850
29271,62317,250,77789
29271,62318,250,77850
29271,62318,250,77789
25143,54121,0,78127
25922,55610,600,77818
11319,NULL,NULL,NULL
14592,34243,150,77955
14592,34243,150,3144
14592,35096,150,3144
37920,NULL,NULL,NULL
27695,59044,250,3137
21980,NULL,NULL,NULL
28920,61498,150,77877
33769,72876,0,78072
33769,72876,0,77953
33769,72876,0,77875
33769,72876,0,78134
31609,67746,0,71
31609,67746,0,28
31609,67746,0,76
31609,67746,0,63
11209,28467,NULL,77845
11209,28689,150,77845
8790,24445,0,14
8790,24445,0,1
8790,24445,0,4
8790,24445,0,6
8790,24445,0,5
22949,49806,0,NULL
6316,20304,180,3138
6316,22423,150,77847
24926,53739,0,NULL
17012,38641,0,78089
38379,83640,280,2116
38379,83640,280,3134
38379,83640,280,77808
38379,83893,280,3134
38379,83893,280,77808
38379,83893,280,2116
38379,83950,280,3134
38379,83950,280,3140
36662,79751,0,78092
9122,24831,0,14
9122,24831,0,4
9122,25364,0,14
9122,25364,0,5
9122,25364,0,15
9122,25466,0,14
9122,25466,0,4
17337,39204,0,24
17337,39204,0,6
17337,39204,0,28
17337,39204,0,43
35805,77680,430,2116
29697,63151,330,78111
29697,63173,150,78095
29697,63173,150,2118
29697,78878,0,NULL
14269,NULL,NULL,NULL
8074,NULL,NULL,NULL
17393,39305,250,2121
4802,17513,NULL,3134
4802,17513,NULL,77904
4802,17513,NULL,77895
29115,61913,780,77951
29115,61920,450,77951
29115,65107,250,77951
36701,79849,280,2113
36701,82432,630,2118
36701,82433,630,2118
15424,35773,0,NULL
15424,35971,400,77933
15424,35971,400,77931
15424,35971,400,77817
35281,76371,630,78075
19291,42504,0,11
19291,42504,0,24
19291,42504,0,21
19291,42504,0,64
19291,42504,0,63
19291,51051,50,63
19291,51345,50,63
18260,40805,0,24
18260,40805,0,4
18260,40805,0,1
18260,40805,0,15
18260,40805,0,45
26623,57056,0,71
26623,59574,0,NULL
14136,33277,600,2116
23086,50067,610,77780
23086,50067,610,77782
23086,50067,610,77796
23086,50067,610,78115
23086,50251,250,77796
23086,50317,250,77796
23086,50325,180,77796
23086,50325,180,3134
23086,50325,180,3141
21988,47942,0,NULL
23574,51054,150,77849
23574,51054,150,77782
35346,76543,280,78055
20069,43896,250,2121
20069,43896,250,78031
20069,43957,250,2121
20069,43957,250,78031
3488,15336,250,2117
3488,15356,250,2117
3488,15356,250,2120
3488,15370,250,2117
3488,15370,250,2120
25673,55144,0,NULL
36414,79160,280,2120
36414,81520,280,77846
36414,81910,280,2120
20344,44425,150,77846
5109,18104,250,2121
5109,18104,250,77819
5109,43665,400,78074
1397,11930,180,77792
14173,33324,250,77931
14173,33324,250,77875
14173,33326,250,77931
14173,33326,250,77875
14173,44512,250,77875
14173,44512,250,77933
14173,44512,250,77931
14173,44512,250,77817
14173,59274,400,78055
31230,66768,0,215
31230,66911,0,215
31230,66911,0,213
8073,23787,250,77945
22987,NULL,NULL,NULL
20901,45655,150,3144
20901,45655,150,77849
20901,45701,150,3144
20901,45701,150,77849
14370,33730,250,78056
15764,36357,600,2117
15764,37407,150,3134
5100,18090,250,77851
5100,18528,250,77926
5100,26424,600,77851
5100,26473,400,77851
5100,27168,400,77851
5100,32541,0,77851
5100,45059,150,3144
5100,51696,150,77851
5100,74091,150,1121
28750,61116,50,24
12586,30614,250,77911
12586,30619,250,77911
12586,40793,0,NULL
35801,77673,0,246
35801,77673,0,219
35801,78152,0,246
35801,78152,0,219
35801,79668,50,219
5133,18483,250,2119
5133,18483,250,3141
5133,18493,250,2119
5133,18493,250,3141
5133,28885,250,2113
5133,28885,250,2116
5133,29040,250,2113
5133,29040,250,2116
5133,31898,600,2113
5133,51422,250,2119
28751,61119,50,24
28751,61119,50,16
5240,18338,250,3134
5240,18338,250,2110
5240,18342,250,3134
5240,18342,250,2110
30234,64436,0,25
30234,64436,0,28
30234,64436,0,87
30234,64436,0,4
30234,64436,0,6
30234,66307,50,6
26174,56101,180,2117
26174,66896,210,2118
26174,66897,210,2118
26174,76209,480,77791
26174,76209,480,2121
26174,76209,480,2117
26174,77903,150,2117
26174,77904,150,2117
3874,NULL,NULL,NULL
12845,31034,0,6
12845,31092,0,NULL
36024,78158,300,77879
12014,29822,250,77789
12014,77083,280,77876
12014,77083,280,77803
31522,67493,0,92
31522,67493,0,150
26821,57426,250,3144
26821,57426,250,78096
30438,64898,0,4
30438,64898,0,28
30438,64898,0,67
30438,64898,0,13
31226,66763,0,78118
31226,66763,0,78072
31226,66763,0,77816
31226,74714,0,77784
31226,74714,0,77874
31226,74714,0,78041
19795,43425,600,2121
15989,36817,150,2121
37044,80748,280,78170
17016,38650,250,77816
17016,38650,250,77931
17016,80170,630,77937
35853,77785,0,NULL
31101,66447,0,72
31101,66447,0,106
24529,53048,0,4
24529,53048,0,85
24529,53048,0,24
24529,53048,0,44
24529,53048,0,64
1474,12045,180,1121
17044,38690,250,77890
17044,38690,250,77888
34704,74963,280,77850
34704,75180,280,77850
36886,80367,0,NULL
14078,33182,250,2116
14078,33182,250,2114
14078,33276,250,2120
14078,33943,250,2117
14078,33943,250,2120
14078,33949,250,2117
192,10251,180,1121
25325,54574,0,78104
25325,54574,0,78134
25325,54666,0,78104
25325,54666,0,78134
25325,54666,0,77875
11159,NULL,NULL,NULL
14964,34952,600,2117
14964,46386,180,78074
14964,47500,0,NULL
14964,47561,180,77818
14964,47850,450,2117
14964,47850,450,77811
14964,48551,300,77818
22714,49237,0,85
22714,49237,0,21
22714,49237,0,24
22714,49237,0,67
22714,49237,0,4
1308,NULL,NULL,NULL
3301,15025,250,2113
15085,35181,0,6
15085,35181,0,66
15085,35181,0,7
15085,35181,0,28
15085,35181,0,24
34199,73894,800,78113
34199,73894,800,78098
34199,73894,800,78150
34199,73915,280,77868
34199,73916,0,77868
34199,73916,0,78113
34199,73916,0,78150
34199,73916,0,78098
34199,73995,0,78113
34199,73995,0,78098
34199,73995,0,78150
34199,73995,0,77868
34199,73995,0,78092
34199,73995,0,77949
34199,74841,280,78171
34199,77463,1250,78097
34199,77463,1250,78159
34199,77464,0,78097
34199,77464,0,78159
34199,82367,0,78097
34199,82367,0,78159
25968,55698,250,78097
25968,55818,250,78097
25968,67711,0,207
25968,67711,0,208
25968,67711,0,77
25968,67711,0,78
25968,69268,50,207
29361,62524,0,24
29361,62524,0,67
21318,46569,0,67
21318,46569,0,28
21318,46569,0,13
21318,46576,0,67
21318,46576,0,28
21318,46576,0,13
21318,46576,0,16
21318,46585,0,67
21318,46585,0,28
21318,46585,0,13
21318,46585,0,16
21318,46585,0,21
21318,49843,50,24
21318,49919,50,24
1636,12329,180,NULL
19055,42144,250,2110
23142,50166,300,78066
9384,25245,250,2121
27759,59191,0,24
27759,59191,0,28
27759,59191,0,14
27759,59191,0,41
27759,59191,0,96
27759,59198,0,24
27759,59198,0,28
27759,59198,0,96
27759,59198,0,14
27759,59198,0,41
27759,60107,0,96
8665,25496,0,1
8665,25496,0,6
8665,25496,0,12
8665,25496,0,15
8665,25496,0,22
27493,58689,250,3144
27493,58689,250,77851
36235,78757,340,78146
36235,78757,340,77877
36235,78757,340,3134
12180,30106,400,77905
12180,53283,0,NULL
18236,40769,600,78092
18236,40769,600,78098
18236,40776,600,78092
18236,40776,600,78098
25435,54709,0,74
33842,73058,740,78092
33842,73058,740,78098
33842,73058,740,78150
10909,27998,0,6
10909,27998,0,24
10909,27998,0,29
10909,27998,0,4
10909,27998,0,1
10909,30582,50,6
11645,29159,250,2118
13017,31339,600,2117
18297,40866,0,24
18297,40866,0,21
18297,40866,0,4
18297,40866,0,11
18297,43157,50,21
18204,NULL,NULL,NULL
18203,40691,400,1121
18203,40695,0,NULL
24575,53099,0,NULL
20852,45555,0,76
14790,NULL,NULL,NULL
31113,66474,280,2119
31113,66539,280,2119
31113,66540,0,NULL
3171,14818,250,1121
3171,15117,250,77856
3171,15117,250,1121
21937,47827,0,24
21937,47827,0,73
24172,52305,0,64
24172,52965,0,64
29334,62459,250,3134
29334,62459,250,2117
10666,27500,250,3134
10666,27500,250,2118
10666,27500,250,2113
10666,29490,250,77846
10666,29490,250,77819
10666,29490,250,3134
10666,33252,180,2121
10666,33252,180,2118
10666,33252,180,77802
10666,33252,180,2117
10666,38236,0,NULL
10666,40583,180,77846
10666,57314,180,77811
10666,57314,180,2117
10666,57314,180,2120
10666,59908,180,2117
10666,59908,180,2118
10666,59908,180,77802
10666,66262,480,2113
24933,53756,0,NULL
27377,58376,0,24
27377,58376,0,7
10887,27944,250,77938
10887,27944,250,2
20946,45762,290,77792
20877,45608,400,77890
14735,34506,250,1121
35964,78035,150,2115
6016,NULL,NULL,NULL
37472,81778,0,77901
6355,20386,250,77849
37473,81781,0,77901
37473,81787,0,77901
19635,43128,300,78032
19635,43128,300,77812
27907,59501,600,2117
27907,59512,600,2117
27907,59518,600,2117
27907,82508,280,78096
27907,82508,280,2114
9284,25065,0,4
9284,25065,0,1
9284,25065,0,2
9284,25065,0,6
9284,25065,0,15
28212,60056,0,NULL
24672,55388,250,78074
10337,26871,0,4
10337,26871,0,15
10337,26871,0,5
10337,26871,0,21
10337,26871,0,12
10337,26877,0,25
10337,26877,0,5
10337,26877,0,28
10337,26877,0,4
10337,26877,0,11
10337,28733,50,14
2659,13898,250,2120
2659,13898,250,2117
2659,16959,250,2117
2659,16959,250,3134
2659,71302,210,2121
2659,71302,210,77802
2659,71302,210,77889
2659,71320,210,2121
2659,71320,210,77802
2659,71320,210,77889
16949,39283,450,2110
29941,63721,590,77885
34311,74102,280,77955
34311,74102,280,77873
3836,15878,180,77890
30214,64372,250,3134
30214,64372,250,2120
30214,66164,430,3134
30214,66164,430,2120
30214,71380,280,77797
30214,71381,280,77797
30214,71381,280,3134
30214,71381,280,2120
21304,46549,0,NULL
38530,83963,340,2117
38530,83963,340,2111
38530,83963,340,77811
10484,27172,0,NULL
10484,68098,280,77819
10484,68099,280,77819
31194,66658,630,2117
31194,75130,0,NULL
31194,75131,430,2117
31194,78947,280,2117
31194,80670,280,2117
31194,80671,210,2117
21916,47790,250,78104
21916,47790,250,77817
21916,48081,600,78104
21916,48254,250,77933
21916,54137,250,77933
21916,55736,0,NULL
26321,56417,0,NULL
26321,56418,150,77955
26321,56421,150,77955
17829,40758,0,24
17829,40758,0,28
17829,40758,0,21
17829,40758,0,40
17829,40758,0,41
17829,43530,50,28
17829,44313,50,28
8416,24097,0,6
8416,24097,0,1
8416,24097,0,8
8416,24097,0,2
25256,54363,0,19
25256,54363,0,29
25256,54363,0,44
25256,54363,0,64
25256,54363,0,71
25764,55300,0,78127
13796,NULL,NULL,NULL
38179,83171,280,77819
38179,83335,280,77819
38179,83336,280,77819
17156,38887,150,2121
18731,41585,0,44
18731,41585,0,24
18731,41585,0,66
18731,41585,0,33
18731,41597,0,67
18731,41597,0,24
18731,41597,0,33
13823,32744,250,77951
13823,32762,250,77938
23988,NULL,NULL,NULL
7184,NULL,NULL,NULL
4885,NULL,NULL,NULL
27425,58495,150,77955
27425,59594,150,77955
14852,34756,0,24
14852,34756,0,29
14852,34756,0,4
14852,34756,0,1
14852,34756,0,15
13635,32400,0,1
13635,32400,0,24
13635,32400,0,4
13635,32400,0,15
13635,32400,0,14
30170,64234,0,72
3825,NULL,NULL,NULL
34818,NULL,NULL,NULL
27993,59635,250,78044
27993,59654,150,78044
27993,59657,250,78044
27993,59658,150,78044
8192,23902,0,12
8192,23902,0,1
8192,23902,0,15
