user_id,gender,log_in_count,fraud,source,state
5994,female,4,0,seo,HI
5995,female,8,0,twitter,CA
5996,male,4,0,seo,FL
5997,female,1,0,seo,CA
5998,female,1,0,fb,CA
5999,female,1,0,twitter,CA
6000,female,4,0,seo,HI
6001,female,1,0,seo,CA
6002,female,1,0,ig,CA
6003,female,1,0,seo,CA
6004,female,1,0,twitter,CA
6005,female,6,0,fb,NY
6006,female,1,0,seo,CA
6007,female,3,0,seo,CA
6008,female,1,0,seo,CA
6009,female,4,0,fb,HI
6010,female,1,0,seo,CA
6011,female,1,0,fb,CA
6012,female,2,0,twitter,KS
6013,female,4,0,fb,HI
6014,female,15,0,ig,NY
6015,female,1,0,fb,CA
6016,female,1,0,twitter,CA
6017,female,1,0,seo,CA
6018,female,3,0,twitter,CA
6019,female,3,0,seo,CA
6020,female,4,0,fb,HI
6021,male,1,0,seo,CA
6022,female,2,0,seo,KS
6023,female,3,0,seo,CA
6024,female,7,0,seo,MS
6025,female,2,0,seo,KS
6026,female,3,0,fb,CA
6027,female,3,0,ig,CA
6028,female,1,0,seo,CA
6029,female,10,0,twitter,NY
6030,female,4,0,fb,HI
6031,female,1,0,seo,CA
6032,female,1,0,twitter,CA
6033,female,2,0,seo,KS
6034,female,1,0,ig,CA
6035,female,1,0,seo,CA
6036,female,2,0,seo,KS
6037,female,1,0,seo,CA
6038,female,1,0,seo,CA
6039,female,6,0,ig,NY
6040,female,2,1,seo,KS
6041,female,5,0,seo,MT
6042,female,3,0,twitter,CA
6043,female,5,0,twitter,MT
6044,female,2,0,seo,KS
6045,female,6,0,seo,NY
6046,male,6,0,ig,NY
6047,female,3,0,seo,CA
6048,female,1,0,seo,CA
6049,female,1,0,ig,CA
6050,female,4,0,ig,HI
6051,female,1,0,seo,CA
6052,female,7,0,ig,MT
6053,female,2,0,fb,KS
6054,female,1,0,fb,CA
6055,female,1,0,seo,CA
6056,female,9,0,seo,CA
6057,female,1,0,seo,CA
6058,female,1,0,seo,CA
6059,female,3,0,seo,CA
6060,female,1,0,ig,CA
6061,female,1,0,seo,CA
6062,female,6,0,twitter,NY
6063,female,1,0,seo,CA
6064,female,1,0,fb,CA
6065,female,1,0,ig,CA
6066,female,11,0,seo,NY
6067,female,1,0,seo,CA
6068,female,2,0,ig,KS
6069,female,1,0,seo,CA
6070,female,2,0,seo,KS
6071,female,1,0,ig,CA
6072,female,1,0,twitter,CA
6073,female,1,0,fb,CA
6074,female,1,0,ig,CA
6075,female,1,0,fb,CA
6076,female,1,0,ig,CA
6077,female,18,0,ig,MT
6078,female,3,0,seo,CA
6079,female,1,0,seo,CA
6080,female,2,0,twitter,KS
6081,female,4,0,ig,HI
6082,female,1,0,ig,CA
6083,female,4,0,twitter,HI
6084,female,14,0,fb,NY
6085,female,3,0,fb,CA
6086,female,2,0,seo,KS
6087,male,47,0,fb,NY
6088,female,1,0,twitter,CA
6089,female,15,0,seo,NE
6090,female,1,0,twitter,CA
6091,female,3,0,fb,CA
6092,female,1,0,seo,CA
6093,female,5,0,twitter,MT
6094,female,2,0,seo,KS
6095,female,1,0,ig,CA
6096,female,1,0,twitter,CA
6097,female,1,0,fb,CA
6098,female,1,0,twitter,CA
6099,female,2,0,fb,KS
6100,female,2,0,fb,KY
6101,female,2,0,seo,KY
6102,female,1,0,twitter,CA
6103,female,1,0,seo,CA
6104,female,2,0,seo,KY
6105,female,1,0,seo,CA
6106,female,1,0,fb,CA
6107,female,1,0,seo,CA
6108,female,2,0,fb,KY
6109,female,1,0,ig,CA
6110,female,1,0,seo,CA
6111,female,5,0,twitter,MT
6112,female,3,0,fb,CA
6113,female,4,0,twitter,HI
6114,female,1,0,seo,CA
6115,female,1,0,seo,CA
6116,female,1,0,ig,CA
6117,female,2,0,twitter,KY
6118,female,1,0,fb,CA
6119,female,3,0,twitter,CA
6120,female,1,0,twitter,CA
6121,female,4,0,twitter,HI
6122,female,1,0,ig,CA
6123,female,1,0,fb,CA
6124,male,14,0,ig,NY
6125,female,1,0,twitter,CA
6126,female,2,0,ig,KY
6127,female,3,0,twitter,CA
6128,female,2,0,seo,KY
6129,female,1,0,seo,CA
6130,female,3,0,ig,CA
6131,female,1,0,ig,CA
6132,female,1,0,seo,CA
6133,female,1,0,seo,CA
6134,female,2,0,fb,KY
6135,female,21,0,seo,NY
6136,female,2,0,fb,KY
6137,female,1,0,seo,CA
6138,female,2,0,seo,KY
6139,female,1,0,fb,CA
6140,male,3,0,ig,DE
6141,female,2,0,twitter,KY
6142,female,1,0,ig,CA
6143,female,3,0,twitter,CA
6144,female,5,0,twitter,MT
6145,female,2,0,seo,KY
6146,female,35,0,ig,NY
6147,female,1,0,seo,CA
6148,female,4,0,seo,HI
6149,female,1,0,seo,CA
6150,female,1,0,ig,CA
6151,female,1,0,seo,CA
6152,female,1,0,ig,CA
6153,female,1,0,seo,CA
6154,female,11,0,seo,NY
6155,female,1,0,twitter,CA
6156,female,5,0,twitter,MT
6157,female,3,0,ig,CA
6158,female,1,0,fb,CA
6159,female,1,0,seo,CA
6160,female,1,0,seo,CA
6161,female,5,0,ig,MT
6162,female,1,0,fb,CA
6163,female,4,0,twitter,HI
6164,male,23,0,seo,NY
6165,female,5,0,ig,MT
6166,female,2,0,fb,KY
6167,female,1,0,seo,CA
6168,female,6,0,seo,NY
6169,female,1,0,twitter,CA
6170,female,1,0,twitter,CA
6171,female,3,0,fb,CA
6172,female,1,0,fb,CA
6173,female,2,0,seo,KY
6174,female,1,0,fb,CA
6175,female,1,0,ig,OR
6176,female,3,0,ig,CA
6177,female,1,0,fb,CA
6178,female,8,0,seo,NV
6179,female,2,0,seo,KY
6180,female,1,0,twitter,CA
6181,female,3,0,seo,CA
6182,female,6,0,ig,NY
6183,female,3,0,twitter,CA
6184,female,2,0,twitter,KY
6185,female,1,0,twitter,CA
6186,female,2,0,seo,KY
6187,female,2,0,seo,KY
6188,female,1,0,seo,CA
6189,female,3,0,ig,CA
6190,female,2,0,fb,KY
6191,female,4,0,ig,HI
6192,female,1,0,seo,CA
6193,female,1,0,ig,CA
6194,female,2,0,seo,KY
6195,female,1,0,twitter,CA
6196,female,3,0,fb,CA
6197,female,1,0,seo,CA
6198,female,3,0,seo,CA
6199,female,1,0,seo,CA
6200,female,1,0,ig,CA
6201,female,1,0,twitter,CA
6202,female,1,0,ig,CA
6203,female,13,0,twitter,NY
6204,female,3,0,seo,CA
6205,female,4,0,seo,HI
6206,female,1,0,seo,CA
6207,female,15,0,seo,NY
6208,female,1,0,seo,CA
6209,female,3,0,seo,CA
6210,female,1,0,ig,CA
6211,female,2,0,seo,KY
6212,male,97,0,seo,KY
6213,female,1,0,fb,CA
6214,female,2,0,twitter,KY
6215,female,2,0,ig,LA
6216,female,1,0,ig,CA
6217,female,1,0,seo,CA
6218,female,1,0,twitter,CA
6219,female,3,0,seo,CA
6220,female,3,0,fb,CA
6221,female,1,0,seo,CA
6222,male,12,0,ig,NY
6223,female,5,0,fb,MT
6224,female,1,0,twitter,CA
6225,female,4,0,ig,HI
6226,female,2,0,twitter,LA
6227,female,1,0,seo,CA
6228,female,27,0,ig,IN
6229,female,4,0,seo,HI
6230,female,1,0,fb,CA
6231,female,1,0,seo,CA
6232,female,10,0,seo,NY
6233,female,1,0,fb,CA
6234,female,2,0,fb,LA
6235,female,2,0,twitter,LA
6236,female,1,0,ig,CA
6237,female,1,0,seo,CA
6238,female,3,0,seo,CA
6239,female,1,0,fb,CA
6240,female,1,0,seo,CA
6241,male,7,0,fb,MA
6242,female,1,0,ig,CA
6243,female,1,0,fb,CA
6244,female,2,0,seo,LA
6245,female,1,0,ig,CA
6246,female,1,0,seo,CA
6247,male,22,0,seo,NY
6248,female,1,0,ig,CA
6249,female,3,0,ig,CA
6250,male,7,0,ig,MA
6251,female,5,0,twitter,MT
6252,female,1,0,fb,CA
6253,female,1,0,fb,CA
6254,female,1,0,twitter,CA
6255,female,1,0,twitter,CA
6256,female,1,0,seo,CA
6257,female,1,0,fb,CA
6258,female,2,0,fb,LA
6259,female,2,0,twitter,LA
6260,female,5,0,fb,MT
6261,female,1,0,ig,CA
6262,female,1,0,seo,CA
6263,female,2,0,fb,LA
6264,female,3,0,ig,CA
6265,male,5,0,fb,MT
6266,male,1,0,ig,CA
6267,male,4,0,seo,HI
6268,male,5,0,seo,MT
6269,male,1,0,ig,CA
6270,male,4,0,twitter,HI
6271,male,1,0,seo,CA
6272,male,6,0,seo,NY
6273,female,2,0,fb,NJ
6274,male,1,0,seo,CA
6275,male,4,0,ig,HI
6276,male,1,0,twitter,CA
6277,male,1,0,twitter,CA
6278,male,1,0,seo,CA
6279,male,1,0,seo,CA
6280,male,1,0,fb,CA
6281,male,7,0,seo,MT
6282,male,1,0,twitter,CA
6283,male,2,0,ig,LA
6284,male,2,0,seo,LA
6285,male,1,0,fb,CA
6286,male,46,0,twitter,NY
6287,male,3,0,seo,CA
6288,male,7,0,ig,MT
6289,male,1,0,seo,NY
6290,male,5,0,seo,MT
6291,male,1,0,seo,CA
6292,female,2,0,seo,NM
6293,male,1,0,ig,CA
6294,male,1,0,twitter,CA
6295,male,2,0,seo,LA
6296,male,1,0,ig,CA
6297,male,1,0,twitter,CA
6298,male,1,0,seo,CA
6299,male,1,0,seo,CA
6300,male,3,0,twitter,CA
6301,male,1,0,fb,CA
6302,male,3,0,seo,CA
6303,male,2,0,fb,LA
6304,male,5,0,ig,MT
6305,male,1,0,fb,CA
6306,male,9,0,seo,CA
6307,male,5,0,ig,MT
6308,male,2,0,seo,LA
6309,male,1,0,ig,CA
6310,male,2,0,seo,LA
6311,male,2,0,seo,LA
6312,male,1,0,seo,CA
6313,male,1,0,seo,CA
6314,male,12,0,seo,NY
6315,male,2,0,fb,LA
6316,male,4,0,fb,HI
6317,male,1,0,seo,CA
6318,male,4,0,twitter,HI
6319,male,1,0,seo,CA
6320,male,35,0,seo,NY
6321,male,7,0,twitter,MT
6322,male,4,0,seo,HI
6323,male,1,0,seo,CA
6324,male,1,0,ig,CA
6325,male,1,0,fb,CA
6326,male,1,0,seo,CA
6327,male,2,0,ig,LA
6328,male,1,0,twitter,CA
6329,male,2,0,fb,LA
6330,male,1,0,twitter,CA
6331,male,7,0,seo,MT
6332,male,1,0,ig,CA
6333,male,5,0,fb,MT
6334,male,1,0,fb,CA
6335,male,1,0,seo,CA
6336,male,15,0,seo,NY
6337,male,6,0,seo,NY
6338,male,2,0,ig,LA
6339,male,3,0,fb,CA
6340,male,1,0,twitter,CA
6341,male,18,0,ig,KY
6342,male,1,0,seo,CA
6343,male,4,0,seo,HI
6344,male,1,0,seo,CA
6345,male,1,0,fb,CA
6346,male,5,0,twitter,MT
6347,male,6,0,ig,NY
6348,male,1,0,ig,CA
6349,male,1,0,fb,CA
6350,male,2,0,fb,LA
6351,male,1,0,ig,CA
6352,male,2,0,fb,LA
6353,male,1,0,fb,CA
6354,female,17,0,seo,NY
6355,male,1,0,seo,CA
6356,male,1,0,seo,CA
6357,male,1,0,twitter,CA
6358,male,2,0,fb,LA
6359,male,1,0,seo,CA
6360,male,1,0,twitter,CA
6361,male,1,0,seo,CA
6362,male,3,0,seo,CA
6363,male,1,0,fb,CA
6364,male,1,0,seo,CA
6365,male,1,0,seo,CA
6366,male,1,0,twitter,CA
6367,male,5,0,seo,MT
6368,male,2,0,twitter,LA
6369,male,1,0,fb,CA
6370,male,3,0,ig,CA
6371,male,6,0,ig,NY
6372,male,3,0,ig,CA
6373,male,2,0,seo,LA
6374,male,6,0,fb,NY
6375,male,1,0,ig,CA
6376,male,5,0,seo,MT
6377,male,1,0,fb,CA
6378,male,1,0,twitter,CA
6379,male,2,0,twitter,MA
6380,male,4,0,fb,HI
6381,male,2,0,twitter,MA
6382,male,13,0,fb,NY
6383,female,14,0,seo,NC
6384,male,1,0,fb,CA
6385,male,2,0,twitter,MA
6386,male,8,0,ig,CA
6387,male,5,0,ig,MT
6388,male,38,0,fb,NY
6389,male,2,0,ig,MA
6390,male,1,0,ig,CA
6391,male,3,0,twitter,CA
6392,male,7,0,twitter,MT
6393,male,5,0,seo,MT
6394,male,1,0,ig,CA
6395,male,2,0,seo,MA
6396,male,1,0,seo,CA
6397,male,2,0,seo,MA
6398,male,153,0,fb,AR
6399,male,2,0,fb,MA
6400,male,3,0,ig,CA
6401,male,2,0,seo,MA
6402,male,1,0,ig,CA
6403,male,1,0,seo,CA
6404,male,1,0,seo,CA
6405,male,1,0,seo,CA
6406,male,2,0,fb,MA
6407,male,6,0,fb,NY
6408,male,1,0,ig,CA
6409,male,2,0,seo,MA
6410,male,1,0,ig,CA
6411,male,1,0,fb,CA
6412,male,1,0,twitter,CA
6413,male,8,0,seo,CO
6414,male,5,0,seo,MT
6415,male,1,0,fb,CA
6416,male,1,0,seo,CA
6417,male,2,0,fb,MA
6418,male,1,0,seo,CA
6419,male,1,0,ig,CA
6420,male,1,0,seo,CA
6421,male,2,0,fb,MA
6422,male,37,0,seo,NY
6423,male,7,0,seo,MT
6424,male,1,0,twitter,CA
6425,male,2,0,ig,MA
6426,male,30,0,ig,NY
6427,male,1,0,fb,CA
6428,male,1,0,ig,CA
6429,male,1,0,seo,CA
6430,male,1,0,seo,CA
6431,male,1,0,ig,CA
6432,male,4,0,ig,HI
6433,male,6,0,twitter,NY
6434,male,4,0,fb,HI
6435,male,2,0,fb,MA
6436,male,1,0,ig,CA
6437,male,1,0,seo,CA
6438,male,1,0,ig,CA
6439,male,2,0,seo,MA
6440,male,1,0,ig,CA
6441,male,3,0,seo,CA
6442,male,1,0,twitter,CA
6443,male,2,0,seo,MA
6444,male,23,0,twitter,NY
6445,male,5,0,twitter,MT
6446,male,2,0,fb,MA
6447,male,1,0,twitter,CA
6448,male,2,0,seo,MA
6449,male,1,0,twitter,CA
6450,male,1,0,seo,CA
6451,male,2,0,seo,MA
6452,male,1,0,twitter,CA
6453,male,57,0,seo,NY
6454,male,5,0,seo,MT
6455,male,1,0,seo,NY
6456,male,1,0,seo,CA
6457,male,1,0,seo,CA
6458,male,8,0,seo,CO
6459,male,1,0,twitter,CA
6460,male,1,0,seo,CA
6461,male,7,0,twitter,MT
6462,male,3,0,ig,CA
6463,male,1,0,ig,CA
6464,male,10,0,seo,NY
6465,male,1,0,seo,CA
6466,male,3,0,seo,CA
6467,male,2,0,ig,MA
6468,male,3,0,ig,CA
6469,male,1,0,seo,CA
6470,male,4,0,fb,HI
6471,male,2,0,seo,MA
6472,male,1,0,fb,CA
6473,female,6,0,twitter,ND
6474,male,1,0,fb,CA
6475,male,1,0,seo,CA
6476,male,1,0,ig,CA
6477,female,7,0,twitter,NY
6478,male,7,0,ig,MT
6479,male,1,0,twitter,CA
6480,male,1,0,seo,CA
6481,male,3,0,fb,CA
6482,male,2,0,seo,MA
6483,male,1,0,fb,CA
6484,male,18,0,seo,LA
6485,male,1,0,ig,CA
6486,male,10,0,twitter,NY
6487,male,5,0,seo,MT
6488,male,1,0,fb,CA
6489,male,1,0,twitter,CA
6490,male,2,0,seo,MA
6491,male,1,0,seo,CA
6492,male,1,0,fb,CA
6493,male,1,0,twitter,CA
6494,male,1,0,ig,CA
6495,male,7,0,seo,MT
6496,male,1,0,seo,CA
6497,male,1,0,seo,CA
6498,male,1,0,twitter,CA
6499,male,1,0,fb,CA
6500,male,2,0,twitter,MA
6501,male,4,0,ig,HI
6502,male,1,0,fb,CA
6503,male,2,0,fb,MA
6504,male,3,0,twitter,CA
6505,male,3,0,fb,CA
6506,male,1,0,twitter,CA
6507,male,3,0,fb,CA
6508,male,2,0,twitter,MA
6509,male,1,0,twitter,CA
6510,male,9,0,twitter,CA
6511,male,7,0,ig,MT
6512,male,5,0,seo,MT
6513,male,1,0,seo,CA
6514,male,1,0,seo,CA
6515,male,5,0,seo,MT
6516,male,1,0,twitter,CA
6517,male,3,0,ig,CA
6518,male,5,0,seo,MT
6519,male,1,0,seo,CA
6520,male,1,0,twitter,CA
6521,male,1,0,fb,CA
6522,male,1,0,seo,CA
6523,male,4,0,ig,HI
6524,female,14,0,ig,OH
6525,male,2,0,seo,MD
6526,male,1,0,fb,CA
6527,male,17,0,twitter,NY
6528,male,1,0,ig,CA
6529,male,1,0,ig,CA
6530,female,3,0,ig,OK
6531,male,7,0,ig,MT
6532,male,2,0,ig,MD
6533,male,1,0,ig,CA
6534,male,6,0,seo,NY
6535,male,1,0,ig,CA
6536,male,13,0,seo,NY
6537,male,3,0,fb,CA
6538,male,1,0,seo,CA
6539,male,21,0,ig,NY
6540,male,55,0,fb,NY
6541,male,4,0,ig,HI
6542,male,1,0,fb,CA
6543,male,4,0,fb,HI
6544,male,2,0,twitter,MD
6545,male,2,0,seo,MD
6546,male,2,0,seo,MD
6547,male,1,0,twitter,CA
6548,male,1,0,seo,CA
6549,male,1,0,ig,CA
6550,male,1,0,twitter,CA
6551,male,2,0,seo,MD
6552,male,1,0,seo,CA
6553,male,1,0,ig,CA
6554,male,1,0,twitter,CA
6555,male,2,0,twitter,MD
6556,male,1,0,seo,CA
6557,male,6,0,seo,NY
6558,male,11,0,ig,NY
6559,male,1,0,fb,CA
6560,male,3,0,twitter,CA
6561,male,1,0,ig,CA
6562,male,6,0,seo,NY
6563,male,1,0,fb,CA
6564,male,1,0,fb,CA
6565,male,1,0,twitter,CA
6566,male,1,0,ig,CA
6567,male,1,0,ig,CA
6568,male,2,0,fb,MD
6569,male,6,0,fb,NY
6570,male,2,0,ig,MD
6571,male,10,0,fb,NY
6572,male,4,0,fb,FL
6573,male,2,0,seo,MD
6574,male,1,0,fb,CA
6575,male,1,0,fb,CA
6576,male,1,0,seo,CA
6577,male,4,0,seo,IA
6578,male,1,0,fb,CA
6579,male,1,0,twitter,CA
6580,male,2,0,seo,MD
6581,male,1,0,twitter,CA
6582,male,19,0,fb,NY
6583,male,1,0,twitter,CA
6584,male,1,0,seo,CA
6586,male,2,0,twitter,MD
6587,male,2,0,twitter,MD
6588,male,2,0,seo,WV
6589,male,2,0,fb,MD
6590,male,5,0,fb,MT
6591,male,1,0,twitter,CA
6592,male,1,0,twitter,CA
6593,male,1,0,seo,CA
6594,male,8,0,seo,CO
6595,male,3,0,seo,CA
6596,male,2,0,fb,MD
6597,male,1,0,ig,CA
6598,male,1,0,seo,CA
6599,male,1,0,twitter,NY
6600,female,3,0,seo,DE
6601,male,3,0,ig,CA
6602,male,8,0,seo,CO
6603,male,1,0,ig,CA
6604,male,1,0,seo,CA
6605,male,4,0,twitter,IA
6606,male,1,0,seo,CA
6607,male,1,0,seo,CA
6608,male,1,0,fb,CA
6609,male,1,0,seo,CA
6610,female,15,0,fb,OR
6611,male,3,0,fb,CA
6612,male,3,0,fb,CA
6613,male,2,0,ig,MD
6614,male,2,0,seo,MD
6615,male,17,0,seo,NY
6616,male,1,0,seo,CA
6617,male,11,0,twitter,NY
6618,male,1,0,seo,CA
6619,male,1,0,seo,CA
6620,male,2,0,seo,MD
6621,male,30,0,ig,NY
6622,male,3,0,seo,CA
6623,male,1,0,fb,CA
6624,male,10,0,twitter,NY
6625,male,1,0,seo,CA
6626,male,3,0,seo,CA
6627,male,7,0,seo,MT
6628,male,2,0,twitter,MD
6629,male,1,0,twitter,CA
6630,male,4,0,twitter,IA
6631,male,2,0,seo,MD
6632,female,11,0,seo,PA
6633,male,1,0,seo,CA
6634,male,3,0,seo,CA
6635,male,1,0,twitter,CA
6636,male,1,0,seo,CA
6637,female,11,0,fb,RI
6638,male,21,0,ig,NY
6639,male,1,0,seo,CA
6640,male,1,0,seo,CA
6641,male,2,0,seo,MD
6642,male,9,0,seo,CA
6643,male,1,0,fb,CA
6644,male,1,0,seo,CA
6645,male,1,0,twitter,CA
6646,male,2,0,ig,MD
6647,male,1,0,fb,CA
6648,male,1,0,ig,CA
6649,male,1,0,twitter,CA
6650,male,2,0,seo,MD
6651,male,6,0,ig,NY
6652,male,1,0,fb,CA
6653,male,1,0,seo,CA
6654,female,33,0,seo,SC
6655,male,1,0,seo,CA
6656,male,1,0,seo,CA
6657,male,1,0,seo,CA
6658,male,2,0,fb,MD
6659,male,1,0,ig,CA
6660,male,1,0,seo,CA
6661,male,2,0,seo,MD
6662,female,4,0,ig,SD
6663,male,1,0,fb,CA
6664,male,3,0,ig,CA
6665,male,1,0,twitter,CA
6666,male,1,0,seo,CA
6667,male,3,0,fb,CA
6668,male,1,0,ig,CA
6669,male,5,0,seo,MT
6670,male,1,0,seo,CA
6671,male,1,0,fb,CA
6672,male,5,0,fb,MT
6673,male,2,0,seo,MD
6674,male,3,0,ig,CA
6675,male,1,0,fb,CA
6676,male,3,0,ig,CA
6677,male,1,0,twitter,CA
6678,male,3,0,twitter,CA
6679,male,9,0,twitter,CA
6680,male,5,0,seo,MT
6681,male,2,0,ig,ME
6682,male,5,0,ig,MT
6683,male,1,0,fb,CA
6684,male,9,0,ig,CA
6685,male,9,0,seo,CA
6686,male,7,0,fb,MT
6687,male,4,0,seo,IA
6688,male,2,0,ig,ME
6689,male,1,0,seo,CA
6690,male,1,0,twitter,CA
6691,male,1,0,seo,CA
6692,male,1,0,seo,CA
6693,male,1,0,ig,CA
6694,male,3,0,fb,CA
6695,male,27,0,fb,CT
6696,male,1,0,seo,CA
6697,male,3,0,fb,CA
6698,male,8,0,seo,CO
6699,male,7,0,seo,MT
6700,male,1,0,twitter,CA
6701,male,1,0,seo,CA
6702,male,1,0,seo,CA
6703,male,9,0,seo,CA
6704,male,9,0,fb,CA
6705,male,13,0,ig,NY
6706,male,10,0,ig,NY
6707,male,1,0,seo,CA
6708,male,22,0,twitter,NY
6709,male,1,0,ig,CA
6710,male,1,0,fb,CA
6711,male,2,0,seo,ME
6712,male,1,0,ig,CA
6713,male,5,0,twitter,MT
6714,male,4,0,ig,IA
6715,male,1,0,seo,CA
6716,male,3,0,ig,CA
6717,male,7,0,seo,MT
6718,male,2,0,seo,ME
6719,male,9,0,ig,CA
6720,male,20,0,fb,NY
6721,male,1,0,twitter,CA
6722,male,1,0,fb,CA
6723,male,4,0,fb,IA
6724,male,14,0,fb,NY
6725,male,1,0,seo,CA
6726,male,4,0,ig,IA
6727,male,1,0,ig,CA
6728,male,17,0,twitter,NY
6729,male,1,0,fb,CA
6730,male,1,0,twitter,CA
6731,male,2,0,seo,ME
6732,male,27,0,seo,DE
6733,male,1,0,twitter,CA
6734,male,1,0,seo,CA
6735,male,1,0,fb,CA
6736,male,1,0,ig,CA
6737,male,3,0,seo,CA
6738,male,1,0,seo,CA
6739,male,1,0,ig,CA
6740,male,11,0,ig,HI
6741,male,1,0,seo,CA
6742,male,1,0,fb,CA
6743,male,1,0,fb,CA
6744,male,2,0,seo,ME
6745,male,1,0,seo,CA
6746,male,1,0,fb,CA
6747,male,3,0,twitter,CA
6748,male,1,0,fb,CA
6749,male,1,0,fb,CA
6750,male,1,0,fb,CA
6751,male,2,0,seo,ME
6752,male,3,0,twitter,CA
6753,male,3,0,fb,CA
6754,male,1,0,ig,CA
6755,male,2,0,twitter,ME
6756,male,1,0,seo,CA
6757,male,3,0,seo,CA
6758,female,5,0,fb,ME
6759,male,1,0,seo,CA
6760,male,2,0,fb,ME
6761,male,8,0,twitter,CO
6762,male,22,0,seo,NY
6763,male,7,0,ig,MT
6764,male,4,0,seo,IA
6765,male,1,0,fb,CA
6766,male,2,0,seo,ME
6767,male,1,0,twitter,CA
6768,female,18,0,twitter,RI
6769,male,1,0,seo,CA
6770,male,2,0,seo,ME
6771,male,1,0,fb,CA
6772,male,1,0,seo,CA
6773,male,1,0,seo,CA
6774,male,1,0,twitter,CA
6775,male,2,0,twitter,ME
6776,male,1,0,seo,CA
6777,male,1,0,seo,CA
6778,male,7,0,seo,MT
6779,male,1,0,twitter,CA
6780,male,15,0,fb,NY
6781,male,1,0,ig,CA
6782,male,6,0,fb,NY
6783,female,7,0,seo,AZ
6784,male,1,0,seo,CA
6785,male,2,0,ig,ME
6786,male,1,0,fb,CA
6787,male,1,0,seo,CA
6788,male,2,0,fb,ME
6789,male,1,0,seo,CA
6790,male,10,0,seo,NY
6791,male,2,0,seo,ME
6792,male,2,0,seo,ME
6793,male,7,0,fb,MT
6794,male,1,0,twitter,CA
6795,male,1,0,seo,CA
6796,male,3,0,fb,CA
6797,male,1,0,fb,CA
6798,male,1,0,seo,CA
6799,male,1,0,ig,CA
6800,male,1,0,seo,CA
6801,male,1,0,fb,CA
6802,male,1,0,seo,CA
6803,male,3,0,twitter,NY
6804,male,1,0,fb,CA
6805,male,1,0,fb,CA
6806,male,1,0,twitter,CA
6807,male,1,0,fb,CA
6808,male,1,0,seo,CA
6809,male,1,0,fb,CA
6810,male,1,0,seo,CA
6811,male,1,0,ig,CA
6812,male,1,0,twitter,CA
6813,male,3,0,ig,CA
6814,male,1,0,seo,CA
6815,male,5,0,seo,MT
6816,male,2,0,ig,ME
6817,male,1,0,seo,CA
6818,male,4,0,seo,IA
6819,male,1,0,ig,CA
6820,male,1,0,seo,CA
6821,male,1,0,seo,CA
6822,male,4,0,seo,IA
6823,male,1,0,ig,CA
6824,male,2,0,seo,ME
6825,male,1,0,twitter,CA
6826,male,1,0,ig,CA
6827,male,3,0,ig,CA
6828,male,1,0,ig,CA
6829,male,11,0,ig,NY
6830,male,1,0,seo,CA
6831,male,4,0,twitter,IA
6832,male,1,0,seo,CA
6833,male,3,0,twitter,CA
6834,male,2,0,twitter,ME
6835,male,1,0,seo,CA
6836,male,1,0,seo,CA
6837,male,1,0,ig,CA
6838,male,1,0,seo,CA
6839,male,2,0,fb,ME
6840,male,1,0,ig,CA
6841,male,2,0,seo,ME
6842,male,4,0,twitter,IA
6843,male,3,0,fb,CA
6844,male,12,0,fb,NY
6845,male,7,0,fb,MT
6846,male,6,0,seo,NY
6847,male,11,0,seo,NY
6848,male,1,0,twitter,CA
6849,male,2,0,fb,ME
6850,male,1,0,ig,CA
6851,male,2,0,twitter,ME
6852,male,2,0,twitter,ME
6853,male,2,0,ig,MI
6854,male,4,0,fb,FL
6855,male,1,0,seo,CA
6856,male,2,0,ig,MI
6857,male,1,0,seo,CA
6858,male,1,0,fb,CA
6859,male,1,0,twitter,CA
6860,male,1,0,seo,CA
6861,male,1,0,seo,CA
6862,male,1,0,ig,CA
6863,male,9,0,ig,CA
6864,male,4,0,seo,IA
6865,male,4,0,ig,IA
6866,male,2,0,twitter,MI
6867,male,1,0,seo,NY
6868,male,1,0,ig,CA
6869,male,1,0,seo,CA
6870,male,2,0,fb,MI
6871,male,1,0,fb,CA
6872,male,3,0,seo,CA
6873,male,1,0,seo,CA
6874,male,1,0,fb,CA
6875,male,1,0,twitter,CA
6876,male,2,0,fb,MI
6877,male,1,0,seo,CA
6878,male,5,0,seo,MT
6879,male,2,0,seo,MI
6880,male,2,0,fb,MI
6881,male,1,0,ig,CA
6882,male,1,0,twitter,CA
6883,male,1,0,seo,CA
6884,male,5,0,ig,MT
6885,male,1,0,ig,CA
6886,male,1,0,fb,CA
6887,male,2,0,seo,MI
6888,male,5,0,fb,MT
6889,male,1,0,fb,CA
6890,male,2,0,seo,MI
6891,male,4,0,twitter,IA
6892,male,2,0,ig,MI
6893,male,1,0,seo,CA
6894,male,1,0,seo,CA
6895,male,1,0,twitter,CA
6896,male,1,0,twitter,CA
6897,male,1,0,ig,CA
6898,male,4,0,twitter,IA
6899,male,5,0,seo,MT
6900,male,1,0,twitter,CA
6901,male,1,0,twitter,CA
6902,male,8,0,seo,CO
6903,male,7,0,fb,MT
6905,male,4,0,twitter,IA
6906,male,1,0,ig,CA
6907,male,5,0,twitter,MT
6908,male,1,0,seo,CA
6909,male,5,0,seo,MT
6910,male,1,0,seo,CA
6911,male,1,0,seo,CA
6912,male,5,0,ig,MT
6913,male,1,0,seo,CA
6914,male,1,0,ig,CA
6915,male,2,0,twitter,MI
